Word,Count,POS,Synonyms
hurry,5,verb,travel rapidly;speed;zip|rush;hasten;look sharp;festinate|rush
hussy,5,noun,adulteress;fornicatress;jade;loose woman;slut;strumpet;trollop
hutch,5,noun,hovel;hut;shack;shanty
hydra,5,noun,Hydra|Hydra;Snake
hyena,5,noun,hyaena
hymen,5,noun,Hymen|maidenhead;virginal membrane
hymie,5,noun,kike;sheeny;yid
hyrax,5,noun,coney;cony;dassie;das
ianfu,5,noun,comfort woman
ibert,5,noun,Ibert;Jacques Francois Antoine Ibert
ibsen,5,noun,Ibsen;Henrik Ibsen;Henrik Johan Ibsen
icaco,5,noun,coco plum;coco plum tree;cocoa plum;Chrysobalanus icaco|cocoa plum;coco plum
ichor,5,noun,pus;purulence;suppuration;sanies;festering
icing,5,noun,frost|frosting;ice|icing the puck
icing,5,verb,frost;ice|ice|ice
ictus,5,noun,seizure;raptus
idaho,5,noun,Idaho;Gem State;ID
idiom,5,noun,parlance|dialect;accent|artistic style|idiomatic expression;phrasal idiom;set phrase;phrase
idiot,5,noun,imbecile;cretin;moron;changeling;half-wit;retard
idler,5,noun,loafer;do-nothing;layabout;bum
idler,5,adjective,idle
idler,5,satellite,baseless;groundless;idle;unfounded;unwarranted;wild|idle;unused|idle;light|idle;loose|dead;idle|idle;jobless;out of work
idyll,5,noun,pastorale;pastoral;idyl|eclogue;bucolic;idyl
igigi,5,noun,Igigi
igloo,5,noun,iglu
ilama,5,noun,ilama tree;Annona diversifolia
ileus,5,noun,intestinal obstruction
iliad,5,noun,Iliad
ilion,5,noun,Troy;Ilion;Ilium
ilium,5,noun,Troy;Ilion;Ilium
ilmen,5,noun,Lake Ilmen;Ilmen
image,5,noun,mental image|persona|picture;icon;ikon|prototype;paradigm;epitome|trope;figure of speech;figure|double;look-alike|range;range of a function|effigy;simulacrum
image,5,verb,visualize;visualise;envision;project;fancy;see;figure;picture
imaum,5,noun,imam
incus,5,noun,anvil
index,5,noun,index number;indicant;indicator|exponent;power|index finger;forefinger
india,5,noun,India;Republic of India;Bharat
indic,5,noun,Indic;Indo-Aryan
indra,5,noun,Indra
indri,5,noun,indris;Indri indri;Indri brevicaudatus
indus,5,noun,Indus|Indus;Indus River
infix,5,verb,insert;enter;introduce
inger,5,noun,Ingrian;Inger;Ingerman
ingot,5,noun,metal bar;block of metal
injun,5,noun,Redskin;Injun;red man
inlet,5,noun,recess|intake
input,5,noun,input signal|remark;comment|stimulation;stimulus;stimulant
inset,5,noun,insert|gusset
intro,5,noun,presentation;introduction
inuit,5,noun,Eskimo;Esquimau;Inuit
invar,5,noun,Invar
iodin,5,noun,iodine;I;atomic number 53
ionia,5,noun,Ionia
iowan,5,noun,Iowan
ioway,5,noun,Iowa;Ioway|Iowa;Ioway
ipsus,5,noun,Ipsus;battle of Ipsus
irani,5,noun,Irani;Iranian;Persian
irena,5,noun,Irena;genus Irena
irons,5,noun,chains|iron;Fe;atomic number 26|iron|iron;branding iron|iron;smoothing iron
irons,5,verb,iron;iron out;press
irony,5,noun,sarcasm;satire;caustic remark
irula,5,noun,Irula
isaac,5,noun,Isaac
isere,5,noun,Isere;Isere River
islam,5,noun,Islam;Muslimism|Islam;Islamism;Mohammedanism;Muhammadanism;Muslimism
islay,5,noun,holly-leaved cherry;holly-leaf cherry;evergreen cherry;Prunus ilicifolia|Islay
islet,5,noun,isle
issue,5,noun,number|topic;subject;matter|issuing;issuance|military issue;government issue|return;take;takings;proceeds;yield;payoff|consequence;effect;outcome;result;event;upshot|offspring;progeny|emergence;egress|exit;outlet;way out|publication
issue,5,verb,publish;bring out;put out;release|supply|emerge;come out;come forth;go forth;egress|write out;make out;cut
issus,5,noun,Issus;battle of Issus
italy,5,noun,Italy;Italian Republic;Italia
ivory,5,noun,tusk|bone;pearl;off-white
iyyar,5,noun,Iyar;Iyyar
izmir,5,noun,Izmir;Smyrna
jacks,5,noun,jackstones;knucklebones|jack;doodly-squat;diddly-squat;diddlysquat;diddly-shit;diddlyshit;diddly;diddley;squat;shit|mariner;seaman;tar;Jack-tar;Jack;old salt;seafarer;gob;sea dog|laborer;manual laborer;labourer;jack|jackfruit;jak;jack|jack|jack|jack;jackstones|jack|jack;knave|jack|jack|jack;jackass
jacks,5,verb,jack;jack up|jacklight;jack
jacob,5,noun,Jacob;Francois Jacob|Jacob
jafar,5,noun,Jaffar;Jafar;Jaffar Umar Thalib;Jafar Umar Thalib
jaffa,5,noun,Jaffa;Joppa;Yafo
jagua,5,noun,genipap fruit;marmalade box;Genipa Americana
jakes,5,noun,outhouse;privy;earth-closet
james,5,noun,James;James IV|James;James II|James;James I;King James;King James I|James;Jesse James|James;William James|James;Henry James|James;Saint James;St. James;Saint James the Apostle;St. James the Apostle|James;James River|James;James River|Epistle of James;James
james,5,verb,throng;mob;pack;pile;jam|jam|jam;crush|jam;block|jam|jam;jampack;ram;chock up;cram;wad|obstruct;obturate;impede;occlude;jam;block;close up
janus,5,noun,Janus
japan,5,noun,Japan;Japanese Islands;Japanese Archipelago|Japan;Nippon;Nihon
jason,5,noun,Jason
jaunt,5,noun,excursion;outing;junket;pleasure trip;expedition;sashay
jaunt,5,verb,travel;trip
jehad,5,noun,jihad;international jihad|jihad
jello,5,noun,Jell-O
jelly,5,noun,gelatin
jelly,5,verb,jellify
jemmy,5,noun,jimmy
jenny,5,noun,Jenny;William Le Baron Jenny|jennet;jenny ass
jerez,5,noun,Jerez;Jerez de la Frontera
jerry,5,noun,Kraut;Krauthead;Boche;Jerry;Hun
jesus,5,noun,Jesus;Jesus of Nazareth;the Nazarene;Jesus Christ;Christ;Savior;Saviour;Good Shepherd;Redeemer;Deliverer
jetty,5,noun,breakwater;groin;groyne;mole;bulwark;seawall
jewel,5,noun,gem;precious stone|gem
jewel,5,verb,bejewel
jewry,5,noun,Jewry
jidda,5,noun,Jeddah;Jed'dah;Jiddah;Jidda
jiffy,5,noun,blink of an eye;flash;heartbeat;instant;split second;trice;twinkling;wink;New York minute
jihad,5,noun,jehad;international jihad|jehad
jimmy,5,noun,jemmy
jimmy,5,verb,pry;prise;prize;lever
jingo,5,noun,chauvinist;jingoist;flag-waver;hundred-percenter;patrioteer
jinja,5,noun,Jinja
jinks,5,noun,high jinks;hijinks;high jinx
jinni,5,noun,genie;jinnee;djinni;djinny;djinn
jiqui,5,noun,Malpighia obovata
jirga,5,noun,Jirga
johns,5,noun,Johns;Jasper Johns|toilet;lavatory;lav;can;john;privy;bathroom|John;King John;John Lackland|John;Saint John;St. John;Saint John the Apostle;St. John the Apostle;John the Evangelist;John the Divine|whoremaster;whoremonger;john;trick|John;Gospel According to John
joker,5,noun,jokester|turkey
jonah,5,noun,Jonah|jinx|Jonah;Book of Jonah
jones,5,noun,Jones;Mother Jones;Mary Harris Jones|Jones;Casey Jones;John Luther Jones|Jones;Bobby Jones;Robert Tyre Jones|Jones;John Paul Jones|Jones;Inigo Jones|Jones;Daniel Jones
joppa,5,noun,Jaffa;Joppa;Yafo
josue,5,noun,Joshua;Josue;Book of Joshua
jotun,5,noun,Jotun;Jotunn
joule,5,noun,J;watt second|Joule;James Prescott Joule
joust,5,noun,tilt
joyce,5,noun,Joyce;James Joyce;James Augustine Aloysius Joyce
judah,5,noun,Judah|Judah;Juda
judas,5,noun,Jude;Saint Jude;St. Jude;Judas;Thaddaeus|Judas;Judas Iscariot|Judas|Judah;Juda
judea,5,noun,Judea;Judaea
judge,5,noun,justice;jurist|evaluator
judge,5,verb,evaluate;pass judgment|estimate;gauge;approximate;guess|pronounce;label|adjudicate;try
juice,5,noun,succus
julep,5,noun,mint julep
junco,5,noun,snowbird
junky,5,noun,drug addict;junkie|addict;nut;freak;junkie
junta,5,noun,military junta
junto,5,noun,cabal;faction;camarilla
juror,5,noun,juryman;jurywoman
k-lor,5,noun,potassium chloride;potassium muriate;potash muriate;K-Dur 20;Kaochlor;K-lor;Klorvess;K-lyte
kaaba,5,noun,Kaaba;Caaba
kabob,5,noun,kebab;shish kebab
kabul,5,noun,Kabul;capital of Afghanistan
kadai,5,noun,Kadai;Kam-Tai;Kadai language
kafir,5,noun,kaffir;caffer;caffre|Kafir
kafka,5,noun,Kafka;Franz Kafka
kalif,5,noun,caliph;calif;kaliph;khalif;khalifah
kalka,5,noun,Khalkha;Khalka;Kalka|Khalkha;Khalka;Kalka
kalki,5,noun,Kalki
kamba,5,noun,Kamba
kamet,5,noun,Kamet
kamia,5,noun,Kamia|Kamia
kanaf,5,noun,kenaf;deccan hemp;bimli;bimli hemp;Indian hemp;Bombay hemp;Hibiscus cannabinus
kandy,5,noun,Kandy
kansa,5,noun,Kansa;Kansas|Kansa;Kansas
kansu,5,noun,Gansu;Kansu;Gansu province
kapok,5,noun,silk cotton;vegetable silk|ceiba tree;silk-cotton tree;white silk-cotton tree;Bombay ceiba;God tree;Ceiba pentandra
karat,5,noun,carat;kt
karen,5,noun,Karen;Karenic
karok,5,noun,Karok|Karok
kasai,5,noun,Kasai;Kasai River;River Kasai
katar,5,noun,Qatar;State of Qatar;Katar;State of Katar|Qatar;Qatar Peninsula;Katar;Katar Peninsula
kauai,5,noun,Kauai;Kauai Island
kauri,5,noun,kauri copal;kauri resin;kauri gum|kaury;Agathis australis
kaury,5,noun,kauri;Agathis australis
kazak,5,noun,Kazak;Kazakh|Kazakhstan;Republic of Kazakhstan;Kazakstan;Kazakh;Kazak|Kazak;Kazakh
kazan,5,noun,Kazan;Elia Kazan;Elia Kazanjoglous|Kazan
keats,5,noun,Keats;John Keats
kebab,5,noun,kabob;shish kebab
keble,5,noun,Keble;John Keble
kelly,5,noun,Kelly;Emmett Kelly;Weary Willie|Kelly;Grace Kelly;Grace Patricia Kelly;Princess Grace of Monaco|Kelly;Gene Kelly;Eugene Curran Kelly
kelpy,5,noun,kelpie
kenaf,5,noun,deccan hemp|kanaf;deccan hemp;bimli;bimli hemp;Indian hemp;Bombay hemp;Hibiscus cannabinus
kenya,5,noun,Kenya;Republic of Kenya
kesey,5,noun,Kesey;Ken Kesey;Ken Elton Kesey
khadi,5,noun,khaddar
khama,5,noun,Khama;Sir Seretse Khama
khaya,5,noun,Khaya;genus Khaya
khios,5,noun,Chios;Khios
khmer,5,noun,Khmer|Khmer
khuen,5,noun,Khuen
khufu,5,noun,Cheops;Khufu
kiaat,5,noun,bloodwood tree;Pterocarpus angolensis
kiang,5,noun,Equus kiang
kibit,5,noun,kibibit
kiley,5,noun,kylie
kinin,5,noun,cytokinin
kiosk,5,noun,booth;cubicle;stall
kiowa,5,noun,Kiowa|Kiowa
kitty,5,noun,pool|pot;jackpot|kitten|kitty-cat;puss;pussy;pussycat
kitul,5,noun,wine palm;jaggery palm;kittul;kitul tree;toddy palm;Caryota urens
klein,5,noun,Klein;Felix Klein|Klein;Melanie Klein|Klein;Calvin Klein;Calvin Richard Klein
klick,5,noun,kilometer;kilometre;km
klimt,5,noun,Klimt;Gustav Klimt
kline,5,noun,Kline;Franz Kline;Franz Joseph Kline
knack,5,noun,bent;hang
knave,5,noun,rogue;rascal;rapscallion;scalawag;scallywag;varlet|jack
knawe,5,noun,knawel;Scleranthus annuus
kneel,5,noun,kneeling
knell,5,verb,ring
knife,5,noun,tongue
knife,5,verb,stab
knock,5,noun,knocking|roast|bash;bang;smash;belt|belt;rap;whack;whang
knock,5,verb,strike hard|bump|tap;rap;pink|pink;ping|criticize;criticise;pick apart
knoll,5,noun,mound;hillock;hummock;hammock
koala,5,noun,koala bear;kangaroo bear;native bear;Phascolarctos cinereus
kobus,5,noun,Kobus;genus Kobus
kogia,5,noun,Kogia;genus Kogia
koine,5,noun,Koine|lingua franca;interlanguage
kolam,5,noun,Kolam
kongo,5,noun,Kongo
konoe,5,noun,Konoe;Fumimaro Konoe;Prince Fumimaro Konoe;Konoye;Fumimaro Konoye;Prince Fumimaro Konoye
kopek,5,noun,kopeck;copeck
kopje,5,noun,koppie
koran,5,noun,Koran;Quran;al-Qur'an;Book
korda,5,noun,Korda;Sir Alexander Korda;Sandor Kellner
korea,5,noun,Korea;Korean Peninsula;Dae-Han-Min-Gook;Han-Gook
kotar,5,noun,Kota;Kotar|Kota;Kotar
kotex,5,noun,sanitary napkin;sanitary towel;Kotex
kotow,5,noun,kowtow
kotow,5,verb,fawn;toady;truckle;bootlick;kowtow;suck up
kovna,5,noun,Kaunas;Kovna;Kovno
kovno,5,noun,Kaunas;Kovna;Kovno
kraft,5,noun,kraft paper
kraut,5,noun,Kraut;Krauthead;Boche;Jerry;Hun
krebs,5,noun,Krebs;Hans Adolf Krebs;Sir Hans Adolf Krebs
kriti,5,noun,Crete;Kriti
krona,5,noun,Swedish krona|Icelandic krona
krone,5,noun,Norwegian krone|Danish krone
kroto,5,noun,Kroto;Harold Kroto;Harold W. Kroto;Sir Harold Walter Kroto
krubi,5,noun,titan arum;Amorphophallus titanum
krupp,5,noun,Krupp;Alfred Krupp|Krupp;Friedrich Krupp
kudos,5,noun,praise;congratulations;extolment
kudzu,5,noun,kudzu vine;Pueraria lobata
kulun,5,noun,Ulan Bator;Ulaanbaatar;Urga;Kulun;capital of Mongolia
kumis,5,noun,koumiss
kursk,5,noun,Kursk
kurus,5,noun,piaster;piastre|kuru
kurux,5,noun,Kurux
kusan,5,noun,Kusan|Kusan
kutch,5,noun,cutch
kw-hr,5,noun,kilowatt hour;kW-hr;Board of Trade unit;B.T.U.
kweek,5,noun,Bermuda grass;devil grass;Bahama grass;doob;scutch grass;star grass;Cynodon dactylon
kwell,5,noun,Kwell
kylie,5,noun,kiley
kylix,5,noun,cylix
kyoto,5,noun,Kyoto
kyyiv,5,noun,Kyyiv;Kiev;capital of the Ukraine
laban,5,noun,Laban;Rudolph Laban
label,5,noun,recording label
label,5,verb,tag;mark|pronounce;judge
labor,5,noun,labour;working class;proletariat|labour;toil|parturiency;labour;confinement;lying-in;travail;childbed|labor movement;trade union movement|British Labour Party;Labour Party;Labour;Labor|Department of Labor;Labor Department;Labor;DoL|undertaking;project;task
labor,5,verb,tug;labour;push;drive|labour;toil;fag;travail;grind;drudge;dig;moil|labour
ladin,5,noun,Ladin
ladle,5,verb,lade;laden
lagan,5,noun,lagend;ligan
lager,5,noun,laager|lager beer
lagos,5,noun,Lagos
laity,5,noun,temporalty
laius,5,noun,Laius
lally,5,noun,lally column
lamia,5,noun,vampire
lamna,5,noun,Lamna;genus Lamna
lanai,5,noun,Lanai;Lanai Island
lance,5,noun,spear;shaft|spear;gig;fizgig;fishgig|lancet
laney,5,noun,Laney;Lucy Craft Laney
lange,5,noun,Lange;Dorothea Lange
lansa,5,noun,lanseh;lansat;lanset
lapin,5,noun,rabbit
lapse,5,noun,oversight|backsliding;lapsing;relapse;relapsing;reversion;reverting
lapse,5,verb,sink;pass|backslide|relapse;recidivate;regress;retrogress;fall back|elapse;pass;slip by;glide by;slip away;go by;slide by;go along
larch,5,noun,larch tree
larix,5,noun,Larix;genus Larix
larus,5,noun,Larus;genus Larus
lasek,5,noun,laser-assisted subepithelial keratomileusis;LASEK
laser,5,noun,optical maser
lasik,5,noun,laser-assisted in situ keratomileusis;LASIK
lasix,5,noun,furosemide;Lasix
lassa,5,noun,Lhasa;Lassa;capital of Tibet;Forbidden City
lasso,5,noun,Lasso;Orlando di Lasso;Roland de Lassus|lariat;riata;reata
lasso,5,verb,rope
latch,5,noun,door latch
lates,5,noun,Lates;genus Lates
latex,5,noun,latex paint;rubber-base paint
lathi,5,noun,lathee
latke,5,noun,potato pancake
latte,5,noun,caffe latte
laudo,5,noun,Laudo
laugh,5,noun,laughter|joke;gag;jest;jape
laugh,5,verb,express joy;express mirth
laver,5,noun,Laver;Rod Laver;Rodney George Laver|red laver|sea lettuce
layby,5,noun,pull-off;rest area;rest stop;lay-by
layer,5,noun,bed|level;stratum
layia,5,noun,Layia;genus Layia
layup,5,noun,lay-up
lazar,5,noun,leper
lazio,5,noun,Latium;Lazio
leach,5,noun,leaching
leach,5,verb,percolate|strip
leary,5,noun,Leary;Tim Leary;Timothy Leary;Timothy Francis Leary
lease,5,noun,rental;letting|term of a contract
lease,5,verb,rent|rent;hire;charter|let;rent|rent;hire;charter;engage;take
leash,5,noun,tether;lead|three;3;III;trio;threesome;tierce;troika;triad;trine;trinity;ternary;ternion;triplet;tercet;terzetto;trey;deuce-ace|collar
leash,5,verb,rope
leave,5,noun,leave of absence|farewell;leave-taking;parting
leave,5,verb,go forth;go away|leave alone;leave behind|exit;go out;get out|allow for;allow;provide|result;lead|depart;pull up stakes|entrust|bequeath;will|leave behind|impart;give;pass on|forget
ledge,5,noun,shelf
ledum,5,noun,Ledum;genus Ledum
leech,5,noun,bloodsucker;hirudinean|parasite;sponge;sponger
leech,5,verb,bleed;phlebotomize;phlebotomise
leeds,5,noun,Leeds
lefty,5,noun,left-hander;southpaw|left-handed pitcher;left-hander;left hander;lefthander;southpaw
leger,5,noun,ledger;account book;book of account;book|Leger;Fernand Leger
lehar,5,noun,Lehar;Franz Lehar
leigh,5,noun,Leigh;Vivien Leigh
lemma,5,noun,flowering glume
lemna,5,noun,Lemna;genus Lemna
lemon,5,noun,gamboge;lemon yellow;maize|lemon tree;Citrus limon|stinker
lendl,5,noun,Lendl;Ivan Lendl
lenin,5,noun,Lenin;Vladimir Lenin;Nikolai Lenin;Vladimir Ilyich Lenin;Vladimir Ilich Lenin;Vladimir Ilyich Ulyanov;Vladimir Ilich Ulyanov
lense,5,noun,lens;lens system
leo i,5,noun,Leo I;St. Leo I;Leo the Great
leo x,5,noun,Leo X;Giovanni de'Medici
lepas,5,noun,Lepas;genus Lepas
leper,5,noun,lazar
leppy,5,noun,dogie;dogy
lepus,5,noun,Lepus|Lepus;genus Lepus
letch,5,noun,satyr;lecher;lech
lethe,5,noun,Lethe;River Lethe
letup,5,noun,lull
lever,5,noun,lever tumbler
lever,5,verb,pry;prise;prize;jimmy
levis,5,noun,Levi's|Matthew;Saint Matthew;St. Matthew;Saint Matthew the Apostle;St. Matthew the Apostle;Levi
lewis,5,noun,Lewis;Jerry Lee Lewis|Lewis;Carl Lewis;Frederick Carleton Lewis|Lewis;Meriwether Lewis|Lewis;John L. Lewis;John Llewelly Lewis|Lewis;Sinclair Lewis;Harry Sinclair Lewis|Lewis;C. S. Lewis;Clive Staples Lewis
leyte,5,noun,Leyte;Leyte Island;Leyte invasion
lhasa,5,noun,Lhasa;Lassa;capital of Tibet;Forbidden City|Lhasa;Lhasa apso
li po,5,noun,Li Po
libby,5,noun,Libby;Willard Frank Libby
libra,5,noun,Libra;Balance|Libra|Libra;Libra the Balance;Balance;Libra the Scales
libya,5,noun,Libya;Socialist People's Libyan Arab Jamahiriya
lichi,5,noun,litchi;litchi nut;litchee;leechee;lichee;lychee
ligan,5,noun,lagan;lagend
lille,5,noun,Lille
limax,5,noun,Limax;genus Limax
limbo,5,noun,oblivion
limen,5,noun,threshold|liman
limey,5,noun,John Bull
limit,5,noun,bound;boundary|terminus ad quem;terminal point|demarcation;demarcation line|limit point;point of accumulation|limitation
limit,5,verb,restrict;restrain;trammel;bound;confine;throttle|circumscribe;confine|specify;set;determine;define;fix
linac,5,noun,linear accelerator
lindy,5,noun,lindy hop
linen,5,noun,linen paper
liner,5,noun,line drive|lining|lining|ocean liner
lingo,5,noun,slang;cant;jargon;argot;patois;vernacular
links,5,noun,golf links|link;nexus|link;linkup;tie;tie-in|connection;link;connectedness|connection;connexion;link|link|link|liaison;link;contact;inter-group communication|radio link;link|link;data link
links,5,verb,associate;tie in;relate;link;colligate;link up;connect|connect;link;tie;link up|connect;link;link up;join;unite|yoke;link
linum,5,noun,Linum;genus Linum
linux,5,noun,Linux
lipid,5,noun,lipide;lipoid
lippi,5,noun,Lippi;Filippino Lippi|Lippi;Fra Filippo Lippi
lisle,5,noun,lisle thread
liszt,5,noun,Liszt;Franz Liszt
liter,5,noun,litre;l;cubic decimeter;cubic decimetre
litre,5,noun,liter;l;cubic decimeter;cubic decimetre
lloyd,5,noun,Lloyd;Harold Lloyd;Harold Clayton Lloyd
loads,5,noun,tons;dozens;heaps;lots;piles;scores;stacks;rafts;slews;wads;oodles;gobs;scads;lashings|load;loading;burden|load;loading|cargo;lading;freight;load;loading;payload;shipment;consignment|load|load|burden;load;encumbrance;incumbrance;onus|lode;load|warhead;payload;load|load
loads,5,verb,load;lade;laden;load up|load;charge|load|load|load;adulterate;stretch;dilute;debase
lobby,5,noun,anteroom;antechamber;entrance hall;hall;foyer;vestibule|pressure group;third house
lobby,5,verb,buttonhole
locke,5,noun,Locke;John Locke
locum,5,noun,locum tenens
locus,5,noun,venue;locale
lodge,5,noun,Lodge;Sir Oliver Lodge;Sir Oliver Joseph Lodge|club;social club;society;guild;gild;order|hunting lodge|indian lodge|hostel;hostelry;inn;auberge
lodge,5,verb,wedge;stick;deposit|charge;file|accommodate
loewe,5,noun,Loewe;Frederick Loewe
loewi,5,noun,Loewi;Otto Loewi
logan,5,noun,Logan;Mount Logan
logic,5,noun,logical system;system of logic
logos,5,noun,Son;Word;Logos|logo;logotype
lohan,5,noun,Arhat;Arhant
loins,5,noun,pubes;pubic region|loin|loin;lumbus
loire,5,noun,Loire;Loire River
lolly,5,noun,boodle;bread;cabbage;clams;dinero;dough;gelt;kale;lettuce;lucre;loot;moolah;pelf;scratch;shekels;simoleons;sugar;wampum|ice lolly;lollipop;popsicle
lonas,5,noun,Lonas;genus Lonas
loner,5,noun,lone wolf;lone hand
loofa,5,noun,loofah;luffa;loufah sponge
lopid,5,noun,gemfibrozil;Lopid
lorca,5,noun,Garcia Lorca;Frederico Garcia Lorca;Lorca
loren,5,noun,Loren;Sophia Loren;Sofia Scicolone
lorre,5,noun,Lorre;Peter Lorre;Laszlo Lowestein
lorry,5,noun,camion
loser,5,noun,also-ran|failure;nonstarter;unsuccessful person
lotte,5,noun,goosefish;angler;anglerfish;angler fish;monkfish;allmouth;Lophius Americanus
lotto,5,noun,bingo;beano;keno
lotus,5,noun,Indian lotus;sacred lotus;Nelumbo nucifera|Lotus;genus Lotus|white lotus;Egyptian water lily;white lily;Nymphaea lotus
louis,5,noun,Louis;Joe Louis;Joseph Louis Barrow
loupe,5,noun,jeweler's loupe
louse,5,noun,sucking louse|worm;insect;dirt ball|plant louse|bird louse;biting louse
lover,5,noun,fan;buff;devotee
lovoa,5,noun,Lovoa;genus Lovoa
lowan,5,noun,mallee fowl;leipoa;Leipoa ocellata
lower,5,noun,lower berth
lower,5,verb,take down;let down;get down;bring down|lour|turn down;lour|depress|frown;glower;lour
lower,5,adjective,low|low|low;low-pitched
lower,5,satellite,low;low-toned|low|abject;low;low-down;miserable;scummy;scurvy|humble;low;lowly;modest;small|depleted;low|broken;crushed;humbled;humiliated;low|gloomy;grim;blue;depressed;dispirited;down;downcast;downhearted;down in the mouth;low;low-spirited
lowry,5,noun,Lowry;L. S. Lowry;Laurence Stephen Lowry|Lowry;Malcolm Lowry;Clarence Malcolm Lowry
loxia,5,noun,Loxia;genus Loxia
lozal,5,noun,indapamide;Lozal
lucas,5,noun,Lucas;George Lucas
lucre,5,noun,boodle;bread;cabbage;clams;dinero;dough;gelt;kale;lettuce;lolly;loot;moolah;pelf;scratch;shekels;simoleons;sugar;wampum|net income;net;net profit;profit;profits;earnings
luffa,5,noun,loofa;loofah;loufah sponge|dishcloth gourd;sponge gourd;rag gourd;strainer vine
luger,5,noun,Luger|slider
lulli,5,noun,Lully;Jean Baptiste Lully;Lulli;Giambattista Lulli
